CODE;G_WOULD;G_WOULD_PASSIVE;G_WOULD_PROGRESSIVE;G_WOULD_PERFECT;G_WOULD_PERFECT_PASSIVE;G_SHOULD;G_SHOULD_PASSIVE;G_SHALL;G_SHALL_PASSIVE;G_SHOULD_PROGRESSIVE;G_SHOULD_PERFECT;G_SHOULD_PERFECT_PASSIVE;G_MUST;G_MUST_PASSIVE;G_MUST_PROGRESSIVE;G_MUST_PERFECT;G_MST_PERFECT_PASSIVE;G_CAN;G_CAN_PASSIVE;G_COULD;G_COULD_PASSIVE;G_CAN_PROGRESSIVE;G_COULD_PROGRESSIVE;G_COULD_PERFECT_PASSIVE;G_MAY;G_MAY_PASSIVE;G_MIGHT;G_MIGHT_PASSIVE;G_MAY_PROGRESSIVE;G_MIGTH_PERFECT;G_MIGHT_PERFECT_PASSIVE;G_MAY_PERFECT_PASSIVE;G_ADJ_POSITIVE;G_ADJ_COMPARATIVE;G_ADJ_SUPERLATIVE;G_ADV_POSITIVE;G_ADV_COMPARATIVE;G_ADV_SUPERLATIVE;SY_QUESTION;SY_SPECIAL_QUESTION;SY_TAG_QUESTION;SY_EXCLAMATION;SY_IMPERATIVE;SY_SUBORD_SENT;SY_SUBORD_SENT_PUNCT;SY_COORD_SENT;SY_COORD_SENT_PUNCT;SY_SIMPLE_SENT;SY_DIRECT_SPEECH;SY_INVERSE_PATTERNS;SY_INVALID_ARTICLES;SY_SENT_START_ADV;SY_SENT_START_ADJ;SY_FALSE_ROOT_TOKEN;SY_DT_N_AUX;SY_PRN_AUX_PRT;SY_PRN_VB_ADP;SY_VB_PART_VB;SY_SCNJ_PRN_AUX;SY_PRN_AUX_ADV;SY_ADP_PRN_N;SY_ADP_N_PUN;SY_PRN_N_PUN;SY_V_ADP_PRN;SY_ADP_DET_ADJ;SY_ADJ_ADJ_N;L_TYPE_TOKEN_RATIO_LEMMAS;L_PROPER_NAME;L_PERSONAL_NAME;L_PUNCT;L_PUNCT_COM;L_PUNCT_SEMC;L_PUNCT_COL;L_PUNCT_DASH;L_CONT_A;L_FUNC_A;L_CONT_T;L_FUNC_T;L_SYL_G2;L_I_PRON;L_HE_PRON;L_SHE_PRON;L_IT_PRON;L_YOU_PRON;L_WE_PRON;L_THEY_PRON;L_ME_PRON;L_YOU_OBJ_PRON;L_HIM_PRON;L_HER_OBJECT_PRON;L_IT_OBJECT_PRON;L_US_PRON;L_THEM_PRON;L_MY_PRON;L_YOUR_PRON;L_HIS_PRON;L_HER_PRON;L_ITS_PRON;L_OUR_PRON;L_THEIR_PRON;L_YOURS_PRON;L_THEIRS_PRON;L_HERS_PRON;L_OURS_PRON;L_MYSELF_PRON;L_YOURSELF_PRON;L_HIMSELF_PRON;L_HERSELF_PRON;L_ITSELF_PRON;L_OURSELVES_PRON;L_YOURSELVES_PRON;L_THEMSELVES_PRON;L_POSSESSIVES;L_PLURAL_NOUNS;L_SINGULAR_NOUNS;L_NOUN_PHRASES;POS_VERB;POS_NOUN;POS_ADJ;POS_ADV;POS_DET;POS_INTJ;POS_CONJ;POS_PART;POS_NUM;POS_PREP;VT_PRESENT_ACTIVE;VT_PRESENT_PASSIVE;VT_PAST_ACTIVE;VT_PAST_PASSIVE;VT_FUTURE_ACTIVE;VT_FUTURE_PASSIVE;VT_MODALS_ACTIVE;VT_MODALS_PASSIVE;VT_PRESENT_SIMPLE;VT_PRESENT_SIMPLE_3DPERSN;VT_PRESENT_PROGRESSIVE;VT_PRESENT_PERFECT;VT_PRESENT_PERFECT_PROGR;VT_PRESENT_SIMPLE_PASSIVE;VT_PRESENT_PROGR_PASSIVE;VT_PRESENT_PERFECT_PASSIVE;VT_PAST_SIMPLE;VT_PAST_SIMPLE_BE;VT_PAST_PROGR;VT_PAST_PERFECT;VT_PAST_PERFECT_PROGR;VT_PAST_SIMPLE_PASSIVE;VT_PAST_POGR_PASSIVE;VT_PAST_PERFECT_PASSIVE;VT_FUTURE_SIMPLE;VT_FUTURE_PROGRESSIVE;VT_FUTURE_PERFECT;VT_FUTURE_PERFECT_PROGR;VT_FUTURE_SIMPLE_PASSIVE;VT_FUTURE_PROGR_PASSIVE;VT_FUTURE_PERFECT_PASSIVE
104;0,06451612903225806;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,06451612903225806;0,0;0,0;0,0;0,0;0,0;0,41935483870967744;0,41935483870967744;0,9032258064516129;0,0;0,0;0,0;0,0;0,4838709677419355;0,06451612903225806;0,9032258064516129;0,0;0,0;0,0;0,0;0,0;0,9032258064516129;0,0967741935483871;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0967741935483871;0,8064516129032258;0,0;0,0;0,0967741935483871;0,03225806451612903;0,0;0,0;0,0;0,3548387096774194;0,5483870967741935;0,3548387096774194;0,5161290322580645;0,0967741935483871;0,0;0,0;0,0;0,0;0,03225806451612903;0,03225806451612903;0,03225806451612903;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,06451612903225806;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,03225806451612903;0,0967741935483871;0,3548387096774194;0,3548387096774194;0,12903225806451613;0,06451612903225806;0,0;0,03225806451612903;0,0;0,03225806451612903;0,06451612903225806;0,0;0,03225806451612903;0,06451612903225806;0,0;0,06451612903225806;0,0;0,0;0,0967741935483871;0,06451612903225806;0,0;0,03225806451612903;0,03225806451612903;0,0;0,0;0,0;0,0;0,0;0,0;0,06451612903225806;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0967741935483871;0,0;0,0
105;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,125;0,0;0,0;0,0;0,0;0,0;0,75;0,0;0,0;0,0;0,0;0,0;0,75;0,0;0,0;0,0;0,0;0,0;0,0;0,375;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,75;0,125;0,0;0,25;0,0;0,0;0,0;0,0;0,375;0,375;0,375;0,375;0,125;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,125;0,0;0,375;0,25;0,25;0,0;0,0;0,125;0,0;0,0;0,125;0,0;0,0;0,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
106;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,045454545454545456;0,0;0,0;0,13636363636363635;0,0;0,0;0,0;0,0;0,0;0,6363636363636364;0,0;0,0;0,0;0,6363636363636364;0,045454545454545456;0,9090909090909091;0,0;0,0;0,0;0,0;0,0;0,9090909090909091;0,13636363636363635;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6818181818181818;0,0;0,0;0,09090909090909091;0,0;0,0;0,0;0,0;0,36363636363636365;0,5454545454545454;0,3181818181818182;0,5454545454545454;0,13636363636363635;0,045454545454545456;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,045454545454545456;0,045454545454545456;0,3181818181818182;0,22727272727272727;0,09090909090909091;0,18181818181818182;0,13636363636363635;0,13636363636363635;0,0;0,045454545454545456;0,045454545454545456;0,0;0,0;0,13636363636363635;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09090909090909091;0,045454545454545456;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
107;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,17857142857142858;0,0;0,0;0,10714285714285714;0,0;0,0;0,0;0,0;0,6071428571428571;0,0;0,0;0,6071428571428571;0,14285714285714285;0,6071428571428571;0,14285714285714285;0,8214285714285714;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10714285714285714;0,6785714285714286;0,03571428571428571;0,0;0,17857142857142858;0,03571428571428571;0,0;0,0;0,0;0,5;0,32142857142857145;0,39285714285714285;0,32142857142857145;0,10714285714285714;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,14285714285714285;0,0;0,4642857142857143;0,14285714285714285;0,17857142857142858;0,17857142857142858;0,14285714285714285;0,03571428571428571;0,0;0,07142857142857142;0,0;0,0;0,03571428571428571;0,07142857142857142;0,0;0,0;0,07142857142857142;0,0;0,0;0,0;0,0;0,07142857142857142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07142857142857142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
108;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7857142857142857;0,0;0,0;0,0;0,7857142857142857;0,21428571428571427;0,7857142857142857;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7142857142857143;0,21428571428571427;0,0;0,21428571428571427;0,0;0,0;0,0;0,0;0,5;0,2857142857142857;0,5;0,21428571428571427;0,07142857142857142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07142857142857142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,14285714285714285;0,0;0,42857142857142855;0,14285714285714285;0,35714285714285715;0,0;0,0;0,07142857142857142;0,0;0,14285714285714285;0,0;0,0;0,07142857142857142;0,07142857142857142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07142857142857142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
109;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,15384615384615385;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9230769230769231;0,0;0,9230769230769231;0,07692307692307693;0,9230769230769231;0,0;0,0;0,0;0,0;0,0;0,9230769230769231;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,23076923076923078;0,0;0,0;0,0;0,9230769230769231;0,0;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,38461538461538464;0,5384615384615384;0,38461538461538464;0,5384615384615384;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07692307692307693;0,15384615384615385;0,6923076923076923;0,15384615384615385;0,23076923076923078;0,15384615384615385;0,0;0,07692307692307693;0,0;0,07692307692307693;0,0;0,0;0,0;0,15384615384615385;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,15384615384615385;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,058823529411764705;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;1,0;0,0;0,058823529411764705;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9411764705882353;0,23529411764705882;0,0;0,0;0,0;0,0;0,0;0,0;0,35294117647058826;0,6470588235294118;0,35294117647058826;0,5882352941176471;0,058823529411764705;0,0;0,0;0,0;0,058823529411764705;0,0;0,058823529411764705;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,058823529411764705;0,058823529411764705;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,058823529411764705;0,5882352941176471;0,17647058823529413;0,29411764705882354;0,0;0,058823529411764705;0,0;0,0;0,23529411764705882;0,0;0,0;0,0;0,11764705882352941;0,0;0,058823529411764705;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,11764705882352941;0,0;0,0;0,0;0,0;0,0;0,058823529411764705;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
110;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07142857142857142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9285714285714286;0,0;0,0;0,0;0,0;0,0;0,9285714285714286;0,21428571428571427;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,21428571428571427;0,0;0,7857142857142857;0,0;0,0;0,07142857142857142;0,07142857142857142;0,0;0,0;0,0;0,42857142857142855;0,5;0,42857142857142855;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,07142857142857142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,21428571428571427;0,42857142857142855;0,21428571428571427;0,21428571428571427;0,14285714285714285;0,0;0,21428571428571427;0,0;0,0;0,0;0,0;0,07142857142857142;0,07142857142857142;0,14285714285714285;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07142857142857142;0,0;0,0;0,0;0,14285714285714285;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
111;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,13043478260869565;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,782608695652174;0,08695652173913043;0,0;0,0;0,0;0,0;0,782608695652174;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2608695652173913;0,0;0,6086956521739131;0,0;0,0;0,21739130434782608;0,08695652173913043;0,0;0,0;0,0;0,34782608695652173;0,43478260869565216;0,34782608695652173;0,30434782608695654;0,043478260869565216;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,17391304347826086;0,4782608695652174;0,08695652173913043;0,17391304347826086;0,13043478260869565;0,0;0,21739130434782608;0,0;0,0;0,0;0,0;0,17391304347826086;0,043478260869565216;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,043478260869565216;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
112;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,06666666666666667;0,0;0,0;0,26666666666666666;0,26666666666666666;0,0;0,5333333333333333;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,7333333333333333;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,4;0,4;0,4;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,06666666666666667;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,06666666666666667;0,13333333333333333;0,4;0,13333333333333333;0,2;0,13333333333333333;0,06666666666666667;0,06666666666666667;0,0;0,0;0,0;0,0;0,06666666666666667;0,13333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,13333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
113;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,01485148514851485;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,019801980198019802;0,0;0,0;0,10396039603960396;0,0;0,0;0,41089108910891087;0,40594059405940597;0,09900990099009901;0,0;0,0;0,7425742574257426;0,1188118811881188;0,6534653465346535;0,10396039603960396;0,8613861386138614;0,3118811881188119;0,0049504950495049506;0,0;0,0;0,0;0,7178217821782178;0,01485148514851485;0,0594059405940594;0,0;0,01485148514851485;0,04455445544554455;0,0891089108910891;0,0594059405940594;0,01485148514851485;0,0297029702970297;0,0;0,0;0,0;0,4752475247524752;0,0;0,0;0,13366336633663367;0,0297029702970297;0,0;0,0;0,0;0,2871287128712871;0,5792079207920792;0,24257425742574257;0,3069306930693069;0,0594059405940594;0,04950495049504951;0,0;0,0049504950495049506;0,019801980198019802;0,0297029702970297;0,0;0,0049504950495049506;0,009900990099009901;0,0;0,0;0,0;0,0049504950495049506;0,0;0,0;0,01485148514851485;0,0049504950495049506;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0049504950495049506;0,0;0,039603960396039604;0,07920792079207921;0,3415841584158416;0,15346534653465346;0,1188118811881188;0,07425742574257425;0,07920792079207921;0,0594059405940594;0,0;0,09900990099009901;0,04950495049504951;0,0;0,08415841584158416;0,0594059405940594;0,0;0,0297029702970297;0,0;0,0;0,0;0,01485148514851485;0,0;0,034653465346534656;0,024752475247524754;0,0;0,0;0,0;0,0;0,0;0,0;0,0049504950495049506;0,024752475247524754;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
114;0,0;0,0;0,0;0,0;0,0;0,03508771929824561;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07017543859649122;0,017543859649122806;0,0;0,14035087719298245;0,0;0,0;0,0;0,0;0,49122807017543857;0,0;0,0;0,24561403508771928;0,017543859649122806;0,49122807017543857;0,03508771929824561;0,9298245614035088;0,0;0,0;0,0;0,0;0,0;0,19298245614035087;0,0;0,0;0,05263157894736842;0,0;0,05263157894736842;0,05263157894736842;0,0;0,0;0,0;0,0;0,05263157894736842;0,0;0,6491228070175439;0,0;0,0;0,07017543859649122;0,017543859649122806;0,0;0,0;0,0;0,43859649122807015;0,49122807017543857;0,3508771929824561;0,38596491228070173;0,017543859649122806;0,017543859649122806;0,0;0,08771929824561403;0,017543859649122806;0,0;0,0;0,0;0,017543859649122806;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,017543859649122806;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05263157894736842;0,07017543859649122;0,45614035087719296;0,19298245614035087;0,12280701754385964;0,12280701754385964;0,10526315789473684;0,07017543859649122;0,017543859649122806;0,03508771929824561;0,05263157894736842;0,0;0,03508771929824561;0,08771929824561403;0,0;0,017543859649122806;0,0;0,0;0,0;0,03508771929824561;0,0;0,0;0,08771929824561403;0,0;0,0;0,0;0,0;0,0;0,0;0,017543859649122806;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
115;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,043478260869565216;0,0;0,0;0,0;0,0;0,0;0,13043478260869565;0,0;0,782608695652174;0,043478260869565216;0,0;0,0;0,9130434782608695;0,0;0,0;0,0;0,782608695652174;0,0;0,13043478260869565;0,0;0,0;0,13043478260869565;0,0;0,0;0,0;0,13043478260869565;0,0;0,13043478260869565;0,13043478260869565;0,0;0,0;0,8695652173913043;0,0;0,0;0,08695652173913043;0,043478260869565216;0,0;0,0;0,0;0,34782608695652173;0,5652173913043478;0,34782608695652173;0,5217391304347826;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,08695652173913043;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,043478260869565216;0,0;0,0;0,043478260869565216;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,08695652173913043;0,08695652173913043;0,4782608695652174;0,17391304347826086;0,17391304347826086;0,043478260869565216;0,043478260869565216;0,08695652173913043;0,0;0,043478260869565216;0,043478260869565216;0,0;0,08695652173913043;0,13043478260869565;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,08695652173913043;0,043478260869565216;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
116;0,0;0,0;0,0;0,14285714285714285;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09523809523809523;0,0;0,0;0,0;0,0;0,0;0,19047619047619047;0,0;0,23809523809523808;0,0;0,0;0,0;0,0;0,0;0,0;0,9047619047619048;0,0;0,0;0,0;0,0;0,0;0,19047619047619047;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7619047619047619;0,0;0,0;0,09523809523809523;0,0;0,0;0,0;0,0;0,42857142857142855;0,47619047619047616;0,38095238095238093;0,42857142857142855;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,047619047619047616;0,047619047619047616;0,38095238095238093;0,38095238095238093;0,09523809523809523;0,09523809523809523;0,0;0,09523809523809523;0,047619047619047616;0,0;0,0;0,0;0,047619047619047616;0,0;0,0;0,0;0,09523809523809523;0,0;0,0;0,14285714285714285;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09523809523809523;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
117;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07692307692307693;0,0;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9230769230769231;0,0;0,0;0,0;0,0;0,0;0,9230769230769231;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9230769230769231;0,0;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,38461538461538464;0,5384615384615384;0,38461538461538464;0,5384615384615384;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07692307692307693;0,15384615384615385;0,6153846153846154;0,07692307692307693;0,23076923076923078;0,07692307692307693;0,07692307692307693;0,07692307692307693;0,07692307692307693;0,0;0,0;0,07692307692307693;0,15384615384615385;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
