CODE;G_WOULD;G_WOULD_PASSIVE;G_WOULD_PROGRESSIVE;G_WOULD_PERFECT;G_WOULD_PERFECT_PASSIVE;G_SHOULD;G_SHOULD_PASSIVE;G_SHALL;G_SHALL_PASSIVE;G_SHOULD_PROGRESSIVE;G_SHOULD_PERFECT;G_SHOULD_PERFECT_PASSIVE;G_MUST;G_MUST_PASSIVE;G_MUST_PROGRESSIVE;G_MUST_PERFECT;G_MST_PERFECT_PASSIVE;G_CAN;G_CAN_PASSIVE;G_COULD;G_COULD_PASSIVE;G_CAN_PROGRESSIVE;G_COULD_PROGRESSIVE;G_COULD_PERFECT_PASSIVE;G_MAY;G_MAY_PASSIVE;G_MIGHT;G_MIGHT_PASSIVE;G_MAY_PROGRESSIVE;G_MIGTH_PERFECT;G_MIGHT_PERFECT_PASSIVE;G_MAY_PERFECT_PASSIVE;G_ADJ_POSITIVE;G_ADJ_COMPARATIVE;G_ADJ_SUPERLATIVE;G_ADV_POSITIVE;G_ADV_COMPARATIVE;G_ADV_SUPERLATIVE;SY_QUESTION;SY_SPECIAL_QUESTION;SY_TAG_QUESTION;SY_EXCLAMATION;SY_IMPERATIVE;SY_SUBORD_SENT;SY_SUBORD_SENT_PUNCT;SY_COORD_SENT;SY_COORD_SENT_PUNCT;SY_SIMPLE_SENT;SY_DIRECT_SPEECH;SY_INVERSE_PATTERNS;SY_INVALID_ARTICLES;SY_SENT_START_ADV;SY_SENT_START_ADJ;SY_FALSE_ROOT_TOKEN;SY_DT_N_AUX;SY_PRN_AUX_PRT;SY_PRN_VB_ADP;SY_VB_PART_VB;SY_SCNJ_PRN_AUX;SY_PRN_AUX_ADV;SY_ADP_PRN_N;SY_ADP_N_PUN;SY_PRN_N_PUN;SY_V_ADP_PRN;SY_ADP_DET_ADJ;SY_ADJ_ADJ_N;L_TYPE_TOKEN_RATIO_LEMMAS;L_PROPER_NAME;L_PERSONAL_NAME;L_PUNCT;L_PUNCT_COM;L_PUNCT_SEMC;L_PUNCT_COL;L_PUNCT_DASH;L_CONT_A;L_FUNC_A;L_CONT_T;L_FUNC_T;L_SYL_G2;L_I_PRON;L_HE_PRON;L_SHE_PRON;L_IT_PRON;L_YOU_PRON;L_WE_PRON;L_THEY_PRON;L_ME_PRON;L_YOU_OBJ_PRON;L_HIM_PRON;L_HER_OBJECT_PRON;L_IT_OBJECT_PRON;L_US_PRON;L_THEM_PRON;L_MY_PRON;L_YOUR_PRON;L_HIS_PRON;L_HER_PRON;L_ITS_PRON;L_OUR_PRON;L_THEIR_PRON;L_YOURS_PRON;L_THEIRS_PRON;L_HERS_PRON;L_OURS_PRON;L_MYSELF_PRON;L_YOURSELF_PRON;L_HIMSELF_PRON;L_HERSELF_PRON;L_ITSELF_PRON;L_OURSELVES_PRON;L_YOURSELVES_PRON;L_THEMSELVES_PRON;L_POSSESSIVES;L_PLURAL_NOUNS;L_SINGULAR_NOUNS;L_NOUN_PHRASES;POS_VERB;POS_NOUN;POS_ADJ;POS_ADV;POS_DET;POS_INTJ;POS_CONJ;POS_PART;POS_NUM;POS_PREP;VT_PRESENT_ACTIVE;VT_PRESENT_PASSIVE;VT_PAST_ACTIVE;VT_PAST_PASSIVE;VT_FUTURE_ACTIVE;VT_FUTURE_PASSIVE;VT_MODALS_ACTIVE;VT_MODALS_PASSIVE;VT_PRESENT_SIMPLE;VT_PRESENT_SIMPLE_3DPERSN;VT_PRESENT_PROGRESSIVE;VT_PRESENT_PERFECT;VT_PRESENT_PERFECT_PROGR;VT_PRESENT_SIMPLE_PASSIVE;VT_PRESENT_PROGR_PASSIVE;VT_PRESENT_PERFECT_PASSIVE;VT_PAST_SIMPLE;VT_PAST_SIMPLE_BE;VT_PAST_PROGR;VT_PAST_PERFECT;VT_PAST_PERFECT_PROGR;VT_PAST_SIMPLE_PASSIVE;VT_PAST_POGR_PASSIVE;VT_PAST_PERFECT_PASSIVE;VT_FUTURE_SIMPLE;VT_FUTURE_PROGRESSIVE;VT_FUTURE_PERFECT;VT_FUTURE_PERFECT_PROGR;VT_FUTURE_SIMPLE_PASSIVE;VT_FUTURE_PROGR_PASSIVE;VT_FUTURE_PERFECT_PASSIVE
104;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,15384615384615385;0,0;0,0;0,0;0,0;0,9230769230769231;0,0;0,0;0,0;0,0;0,0;0,0;0,9230769230769231;0,0;0,0;0,0;0,0;0,0;0,9230769230769231;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,23076923076923078;0,0;0,0;0,0;0,9230769230769231;0,0;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,46153846153846156;0,46153846153846156;0,46153846153846156;0,46153846153846156;0,07692307692307693;0,15384615384615385;0,0;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,15384615384615385;0,07692307692307693;0,46153846153846156;0,3076923076923077;0,23076923076923078;0,0;0,07692307692307693;0,0;0,0;0,0;0,07692307692307693;0,0;0,0;0,23076923076923078;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,15384615384615385;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
105;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09090909090909091;0,0;0,0;0,09090909090909091;0,0;0,0;0,0;0,0;0,9090909090909091;0,0;0,0;0,0;0,0;0,0;0,0;0,9090909090909091;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2727272727272727;0,0;0,0;0,0;0,0;0,2727272727272727;0,0;0,0;0,0;0,9090909090909091;0,0;0,0;0,09090909090909091;0,0;0,0;0,0;0,0;0,6363636363636364;0,2727272727272727;0,6363636363636364;0,2727272727272727;0,09090909090909091;0,18181818181818182;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09090909090909091;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,18181818181818182;0,0;0,5454545454545454;0,2727272727272727;0,18181818181818182;0,09090909090909091;0,09090909090909091;0,0;0,0;0,0;0,09090909090909091;0,0;0,0;0,09090909090909091;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09090909090909091;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
106;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,041666666666666664;0,0;0,0;0,0;0,0;0,041666666666666664;0,0;0,0;0,0;0,0;0,0;0,9583333333333334;0,041666666666666664;0,9583333333333334;0,041666666666666664;0,9583333333333334;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,75;0,041666666666666664;0,0;0,041666666666666664;0,041666666666666664;0,0;0,0;0,0;0,3333333333333333;0,625;0,25;0,5;0,125;0,08333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,041666666666666664;0,0;0,0;0,0;0,0;0,0;0,0;0,041666666666666664;0,0;0,0;0,041666666666666664;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,08333333333333333;0,08333333333333333;0,5416666666666666;0,08333333333333333;0,20833333333333334;0,041666666666666664;0,041666666666666664;0,041666666666666664;0,0;0,16666666666666666;0,0;0,0;0,125;0,08333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,08333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
107;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,1;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,5;0,5;0,5;0,1;0,1;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,1;0,5;0,3;0,3;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
108;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,06666666666666667;0,0;0,0;0,13333333333333333;0,0;0,0;0,0;0,0;0,5666666666666667;0,0;0,0;0,0;0,0;0,5666666666666667;0,03333333333333333;0,9;0,0;0,0;0,0;0,0;0,2;0,3333333333333333;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8666666666666667;0,0;0,0;0,06666666666666667;0,0;0,0;0,0;0,0;0,5333333333333333;0,4;0,5;0,4;0,0;0,03333333333333333;0,0;0,0;0,0;0,03333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,03333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,16666666666666666;0,5333333333333333;0,2;0,26666666666666666;0,06666666666666667;0,1;0,06666666666666667;0,0;0,03333333333333333;0,06666666666666667;0,03333333333333333;0,0;0,16666666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,13333333333333333;0,03333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
109;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,047619047619047616;0,0;0,0;0,09523809523809523;0,0;0,0;0,0;0,0;0,7142857142857143;0,0;0,0;0,7142857142857143;0,047619047619047616;0,0;0,0;0,9047619047619048;0,0;0,0;0,0;0,0;0,0;0,19047619047619047;0,0;0,14285714285714285;0,0;0,0;0,0;0,0;0,0;0,14285714285714285;0,0;0,0;0,0;0,0;0,8571428571428571;0,0;0,0;0,09523809523809523;0,0;0,0;0,0;0,0;0,38095238095238093;0,5238095238095238;0,38095238095238093;0,5238095238095238;0,09523809523809523;0,09523809523809523;0,0;0,0;0,0;0,0;0,0;0,047619047619047616;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,047619047619047616;0,14285714285714285;0,38095238095238093;0,23809523809523808;0,19047619047619047;0,047619047619047616;0,047619047619047616;0,0;0,0;0,047619047619047616;0,09523809523809523;0,0;0,047619047619047616;0,19047619047619047;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,19047619047619047;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9230769230769231;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,5384615384615384;0,46153846153846156;0,46153846153846156;0,46153846153846156;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07692307692307693;0,15384615384615385;0,6923076923076923;0,15384615384615385;0,3076923076923077;0,0;0,0;0,15384615384615385;0,0;0,0;0,0;0,0;0,15384615384615385;0,15384615384615385;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07692307692307693;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
110;0,0;0,0;0,0;0,0;0,0;0,10526315789473684;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10526315789473684;0,0;0,0;0,05263157894736842;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9473684210526315;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5263157894736842;0,47368421052631576;0,5263157894736842;0,42105263157894735;0,05263157894736842;0,0;0,0;0,0;0,0;0,05263157894736842;0,0;0,0;0,0;0,05263157894736842;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05263157894736842;0,10526315789473684;0,05263157894736842;0,42105263157894735;0,3684210526315789;0,15789473684210525;0,10526315789473684;0,0;0,0;0,0;0,0;0,10526315789473684;0,05263157894736842;0,0;0,15789473684210525;0,0;0,0;0,0;0,0;0,0;0,10526315789473684;0,0;0,10526315789473684;0,05263157894736842;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
111;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6666666666666666;0,3333333333333333;0,6666666666666666;0,3333333333333333;0,3333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,5;0,16666666666666666;0,5;0,0;0,0;0,0;0,0;0,16666666666666666;0,0;0,0;0,16666666666666666;0,16666666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,16666666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
112;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,16666666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9166666666666666;0,0;0,0;0,0;0,9166666666666666;0,08333333333333333;0,9166666666666666;0,0;0,0;0,9166666666666666;0,0;0,0;0,9166666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,75;0,0;0,0;0,08333333333333333;0,0;0,0;0,0;0,0;0,5;0,4166666666666667;0,5;0,25;0,3333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3333333333333333;0,6666666666666666;0,08333333333333333;0,3333333333333333;0,16666666666666666;0,0;0,16666666666666666;0,0;0,16666666666666666;0,0;0,0;0,0;0,08333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,08333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
113;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05405405405405406;0,0;0,02702702702702703;0,02702702702702703;0,0;0,0;0,0;0,0;0,0;0,0;0,32432432432432434;0,1891891891891892;0,02702702702702703;0,4864864864864865;0,05405405405405406;0,918918918918919;0,0;0,02702702702702703;0,0;0,0;0,0;0,40540540540540543;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7567567567567568;0,10810810810810811;0,0;0,08108108108108109;0,0;0,0;0,0;0,0;0,5135135135135135;0,40540540540540543;0,4594594594594595;0,35135135135135137;0,05405405405405406;0,0;0,0;0,0;0,0;0,0;0,0;0,02702702702702703;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10810810810810811;0,13513513513513514;0,4864864864864865;0,16216216216216217;0,35135135135135137;0,08108108108108109;0,02702702702702703;0,10810810810810811;0,0;0,08108108108108109;0,02702702702702703;0,0;0,05405405405405406;0,08108108108108109;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05405405405405406;0,02702702702702703;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
114;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,058823529411764705;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9411764705882353;0,0;0,08823529411764706;0,0;0,0;0,0;0,0;0,08823529411764706;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5882352941176471;0,0;0,0;0,058823529411764705;0,058823529411764705;0,0;0,0;0,0;0,47058823529411764;0,4411764705882353;0,38235294117647056;0,29411764705882354;0,0;0,0;0,0;0,0;0,0;0,0;0,029411764705882353;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,029411764705882353;0,0;0,029411764705882353;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,17647058823529413;0,14705882352941177;0,4411764705882353;0,14705882352941177;0,3235294117647059;0,029411764705882353;0,0;0,17647058823529413;0,0;0,0;0,058823529411764705;0,0;0,08823529411764706;0,029411764705882353;0,0;0,0;0,0;0,058823529411764705;0,0;0,058823529411764705;0,0;0,029411764705882353;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,058823529411764705;0,0;0,0;0,0;0,0;0,0;0,0
115;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,047619047619047616;0,0;0,0;0,047619047619047616;0,0;0,0;0,0;0,0;0,0;0,0;0,7619047619047619;0,0;0,0;0,7619047619047619;0,23809523809523808;0,7619047619047619;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,14285714285714285;0,0;0,0;0,0;0,7142857142857143;0,047619047619047616;0,0;0,23809523809523808;0,14285714285714285;0,0;0,0;0,0;0,5714285714285714;0,19047619047619047;0,5714285714285714;0,14285714285714285;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,047619047619047616;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,19047619047619047;0,047619047619047616;0,38095238095238093;0,19047619047619047;0,2857142857142857;0,047619047619047616;0,047619047619047616;0,047619047619047616;0,0;0,09523809523809523;0,047619047619047616;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
116;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,16666666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,16666666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,8333333333333334;0,16666666666666666;0,8333333333333334;0,16666666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3333333333333333;0,6666666666666666;0,16666666666666666;0,5;0,16666666666666666;0,0;0,0;0,0;0,16666666666666666;0,0;0,0;0,0;0,0;0,0;0,16666666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,16666666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
117;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,6;0,4;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,5;0,3;0,3;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
118;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,75;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,75;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,25;0,0;1,0;0,0;0,25;0,75;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
